id_these,id_hackaton,Places
ENCPOS_1972_14,h2256,Marle
ENCPOS_1972_15,h2259,Ambert
ENCPOS_1972_15,h2259,XVIIIe
ENCPOS_1972_16,h2280,diocèse de Besançon
ENCPOS_1972_17,h2393,de France
ENCPOS_1972_18,h2400,Moyen
ENCPOS_1972_21,h2584,Bretagne
ENCPOS_1972_22,h2781,Coutances
ENCPOS_1972_22,h2781,XVIIIe
ENCPOS_1972_23,h2851,Limousin
ENCPOS_1972_23,h2851,XVIIIe
ENCPOS_1972_23,h2851,Donzenac
ENCPOS_1972_23,h2851,Sadroc
ENCPOS_1972_23,h2851,Voutezac
ENCPOS_1972_24,h2298,district de Brignoles
ENCPOS_1972_24,h2298,Var
ENCPOS_1973_01,h0347,abbaye de Montivilliers
ENCPOS_1973_02,h0555,Clermont
ENCPOS_1973_03,h0570,abbaye de Saint-Ouen de Rouen
ENCPOS_1973_03,h0570,XVIIe
ENCPOS_1973_04,h0577,XVe siècle
ENCPOS_1973_05,h0648,Saint-Étienne-du-Mont
ENCPOS_1973_06,h0703,Millau
ENCPOS_1973_06,h0703,XVe siècles
ENCPOS_1973_07,h0814,Cambrai
ENCPOS_1973_08,h1288,du Perche
ENCPOS_1973_09,h0943,Rouen
ENCPOS_1973_09,h0943,XVIe siècle
ENCPOS_1973_10,h1019,Hôtel-Dieu
ENCPOS_1973_10,h1019,Provins
ENCPOS_1973_11,h1020,Compendium Historial
ENCPOS_1973_12,h1090,Marguerites Hystorialles de Jehan Massue
ENCPOS_1973_14,h1256,abbaye de Pontigny
ENCPOS_1973_17,h1508,Montorgueil
ENCPOS_1973_17,h1508,quartier des Halles
ENCPOS_1973_18,h1541,Bas-Comminges
ENCPOS_1973_19,h1888,district de Douai
ENCPOS_1973_20,h1834,Auray
ENCPOS_1973_20,h1834,XVIIIe
ENCPOS_1973_21,h2132,Paris
ENCPOS_1973_21,h2132,XVIIe siècle
ENCPOS_1973_22,h2382,Paris
ENCPOS_1973_25,h2880,abbaye de Silly-en-Gouffern
ENCPOS_1973_25,h2880,Orne
ENCPOS_1973_26,h3076,Chambre de la généralle
ENCPOS_1973_26,h3076,de France
ENCPOS_1974_01,h0165,Torigni-sur-Vire
ENCPOS_1974_01,h0165,XVIIIe
ENCPOS_1974_03,h0527,État
ENCPOS_1974_04,h0565,Briançonnais
ENCPOS_1974_04,h0565,XIVe
ENCPOS_1974_04,h0565,XVe siècles
ENCPOS_1974_07,h0803,Paris
ENCPOS_1974_09,h1085,Paris
ENCPOS_1974_09,h1085,XIIe-XIVe siècles
ENCPOS_1974_10,h1104,Bas-Vivarais
ENCPOS_1974_12,h1400,Pompadour
ENCPOS_1974_12,h1400,Limousin
ENCPOS_1974_13,h1508,Montorgueil
ENCPOS_1974_13,h1508,quartier des Halles
ENCPOS_1974_14,h1547,Nice
ENCPOS_1974_15,h1674,Saint-Nicolas-du-Port
ENCPOS_1974_16,h1729,Paris
ENCPOS_1974_16,h1729,XVe siècle
ENCPOS_1974_17,h1795,diocèse de Bourges
ENCPOS_1974_17,h1795,XVIIIe
ENCPOS_1974_18,h1890,Moissac
ENCPOS_1974_19,h1945,Paris
ENCPOS_1974_20,h2156,Pamiers
ENCPOS_1974_21,h2025,Sénégal
ENCPOS_1974_22,h2334,Toucy du Xe
ENCPOS_1974_23,h2419,Paris
ENCPOS_1974_23,h2419,XVIIe siècle
ENCPOS_1974_24,h2443,Romans
ENCPOS_1974_24,h2443,XVe siècle
ENCPOS_1974_25,h2675,France
ENCPOS_1974_26,h2772,Artois
ENCPOS_1974_27,h2784,la France
ENCPOS_1974_28,h2894,Nîmes
ENCPOS_1974_28,h2894,XVIIe siècle
ENCPOS_1974_29,h3112,XVIIIe
ENCPOS_1975_05,h0521,basse Bretagne
ENCPOS_1975_05,h0521,Pontrieux
ENCPOS_1975_05,h0521,XVIIIe
ENCPOS_1975_08,h0784,Saint-Nicolas-des-Champs
ENCPOS_1975_08,h0784,Paris
ENCPOS_1975_09,h0948,Marseille
ENCPOS_1975_09,h0948,XIVe
ENCPOS_1975_10,h1173,abbaye de Saint-Lucien de Beauvais
ENCPOS_1975_11,h1188,de France
ENCPOS_1975_11,h1188,XIVe
ENCPOS_1975_12,h1424,Lyon
ENCPOS_1975_13,h1446,Fleury
ENCPOS_1975_13,h1446,Xe
ENCPOS_1975_13,h1446,Quaestiones grammaticales d'
ENCPOS_1975_15,h1579,XVe siècle
ENCPOS_1975_16,h1669,Bignan
ENCPOS_1975_16,h1669,Démographie
ENCPOS_1975_17,h1673,Franche
ENCPOS_1975_17,h1673,XVIIIe
ENCPOS_1975_18,h1892,département du Doubs
ENCPOS_1975_19,h2001,Hôtel-Dieu
ENCPOS_1975_19,h2001,Paris
ENCPOS_1975_19,h2001,XVIIIe
ENCPOS_1975_21,h2279,Lyon
ENCPOS_1975_23,h2494,Paris
ENCPOS_1975_24,h2644,Normandie
ENCPOS_1975_25,h2983,Paris
ENCPOS_1975_27,h3075,Auvergnats
ENCPOS_1975_27,h3075,Rouergats
ENCPOS_1975_27,h3075,Toulouse
ENCPOS_1975_27,h3075,XVe siècle
ENCPOS_1975_28,h3080,Val de Morteau
ENCPOS_1975_28,h3080,XVIIIe
ENCPOS_1976_02,h0234,Rhuys
ENCPOS_1976_02,h0234,XVIIIe
ENCPOS_1976_02,h0234,basse Bretagne
ENCPOS_1976_03,h0346,Paris
ENCPOS_1976_04,h0518,Paris
ENCPOS_1976_04,h0518,XVIIIe
ENCPOS_1976_05,h0709,comté de Blois
ENCPOS_1976_05,h0709,Châtillon
ENCPOS_1976_06,h0937,Forest de Tristesse de Jacques Milet
ENCPOS_1976_07,h1021,Padoue
ENCPOS_1976_08,h1297,Étampes
ENCPOS_1976_12,h1697,XVe siècle
ENCPOS_1976_13,h1977,Bollène
ENCPOS_1976_13,h1977,Vaucluse
ENCPOS_1976_14,h2249,Seconde République
ENCPOS_1976_16,h2365,abbaye de Lagrasse
ENCPOS_1976_17,h2472,XVIIIe
ENCPOS_1976_18,h2837,Saint-Sépulcre de Miechów
ENCPOS_1976_19,h3092,Eaux
ENCPOS_1976_19,h3092,de France
ENCPOS_1977_04,h0528,Castelnau-de-Lévis
ENCPOS_1977_04,h0528,Tarn
ENCPOS_1977_04,h0528,XVe siècle
ENCPOS_1977_07,h0959,île de la Cité
ENCPOS_1977_07,h0959,Moyen
ENCPOS_1977_08,h1289,XVIIIe
ENCPOS_1977_10,h1801,Maroc
ENCPOS_1977_10,h1801,la France
ENCPOS_1977_12,h2218,diocèse de Toulouse
ENCPOS_1977_12,h2218,XVe siècle
ENCPOS_1977_13,h2510,Paris
ENCPOS_1977_15,h2756,Angleterre
ENCPOS_1977_15,h2756,France
ENCPOS_1977_17,h2909,Orléans
ENCPOS_1977_17,h2909,Rouen
ENCPOS_1978_01,h2219,Doctrinal
ENCPOS_1978_02,h0023,de France
ENCPOS_1978_03,h0335,Landes
ENCPOS_1978_03,h0335,le Pays basque
ENCPOS_1978_03,h0335,Béarn
ENCPOS_1978_04,h2352,Venise
ENCPOS_1978_04,h2352,Ville
ENCPOS_1978_05,h0954,de Saint-Denis
ENCPOS_1978_05,h0954,Domini
ENCPOS_1978_06,h1107,Paris
ENCPOS_1978_08,h1451,rue Saint-Jacques
ENCPOS_1978_09,h1452,département de la Haute-Marne
ENCPOS_1978_09,h1452,l'Empire
ENCPOS_1978_10,h1525,église Saint-Étienne de Beauvais
ENCPOS_1978_12,h1568,Bourgogne
ENCPOS_1978_12,h1568,Moyen
ENCPOS_1978_13,h2062,Paris
ENCPOS_1978_13,h2062,XVIIIe
ENCPOS_1978_14,h2272,Porcherons
ENCPOS_1978_14,h2272,Paris
ENCPOS_1978_16,h2642,Entrecasteaux
ENCPOS_1978_17,h3049,Paris
ENCPOS_1978_17,h3049,l'Empire
ENCPOS_1979_01,h0192,bibliothèque des
ENCPOS_1979_01,h0192,Père Daire
ENCPOS_1979_02,h0326,France
ENCPOS_1979_02,h0326,France
ENCPOS_1979_02,h0326,XVIIe
ENCPOS_1979_03,h0854,pays de Caux
ENCPOS_1979_06,h1744,Forqueray
ENCPOS_1979_11,h2457,abbaye de Pontigny
ENCPOS_1979_15,h3078,Paris
ENCPOS_1979_15,h3078,l'Empire
ENCPOS_1980_02,h0275,Oratoire
ENCPOS_1980_03,h0312,Montpellier
ENCPOS_1980_03,h0312,Languedoc
ENCPOS_1980_03,h0312,XVe siècle
ENCPOS_1980_04,h0639,Toulouse
ENCPOS_1980_05,h0727,Roussillon
ENCPOS_1980_05,h0727,XVe
ENCPOS_1980_05,h0727,XVIIIe
ENCPOS_1980_06,h1088,Assistance
ENCPOS_1980_06,h1088,la Rochelle
ENCPOS_1980_06,h1088,XVIIIe
ENCPOS_1980_09,h1258,Paris
ENCPOS_1980_10,h1423,Paris
ENCPOS_1980_10,h1423,XVIIe siècle
ENCPOS_1980_12,h1592,XVe siècle
ENCPOS_1980_15,h2094,Montpellier
ENCPOS_1980_15,h2094,Moyen
ENCPOS_1980_16,h2453,Hetzel
ENCPOS_1980_17,h2648,Quercy
ENCPOS_1980_19,h3010,Fontainebleau
ENCPOS_1980_20,h3016,Nice
ENCPOS_1981_02,h0175,Finistère
ENCPOS_1981_04,h0447,Nantais
ENCPOS_1981_04,h0447,Loire
ENCPOS_1981_04,h0447,Herbauge
ENCPOS_1981_05,h0686,Sully-sur-Loire
ENCPOS_1981_07,h0774,pays d'Auge
ENCPOS_1981_08,h0810,Eure
ENCPOS_1981_09,h0911,Douai
ENCPOS_1981_11,h1213,Lorraine
ENCPOS_1981_13,h1483,Beauvais
ENCPOS_1981_13,h1483,Noyon
ENCPOS_1981_14,h1507,de France
ENCPOS_1981_15,h1646,Paris
ENCPOS_1981_18,h2330,Sologne
ENCPOS_1981_20,h2466,Centenaire de la Révolution française
ENCPOS_1982_01,h0111,Oise
ENCPOS_1982_02,h0183,de France
ENCPOS_1982_04,h0330,Angers
ENCPOS_1982_05,h0519,de France
ENCPOS_1982_06,h0737,Bretagne
ENCPOS_1982_08,h1437,Montpellier
ENCPOS_1982_08,h1437,XIVe
ENCPOS_1982_10,h1676,Crète
ENCPOS_1982_12,h2255,abbaye Saint-Pierre
ENCPOS_1982_12,h2255,Corbie
ENCPOS_1982_13,h2297,Constantinople
ENCPOS_1982_14,h2333,Hôpitaux
ENCPOS_1982_14,h2333,Rodez
ENCPOS_1982_14,h2333,XIVe
ENCPOS_1982_15,h2332,Rennes
ENCPOS_1982_15,h2332,XVIIIe
ENCPOS_1982_17,h2609,Joseph
ENCPOS_1982_17,h2609,Estoire del saint Graal
ENCPOS_1982_17,h2609,XIVe
ENCPOS_1982_18,h2945,Paris
ENCPOS_1982_19,h2956,la France
ENCPOS_1982_19,h2956,Canada
ENCPOS_1983_02,h0360,Paris
ENCPOS_1983_03,h0445,Soissons
ENCPOS_1983_03,h0445,XIe-XIIe
ENCPOS_1983_05,h0549,Français
ENCPOS_1983_05,h0549,Russie
ENCPOS_1983_05,h0549,XVIIIe
ENCPOS_1983_06,h0757,Lyon
ENCPOS_1983_07,h0818,sénéchaussée de Toulouse
ENCPOS_1983_08,h0834,Château des Pucelles
ENCPOS_1983_09,h0837,port de
ENCPOS_1983_09,h0837,Toulon
ENCPOS_1983_10,h1319,Suède
ENCPOS_1983_11,h1376,Mirecourt
ENCPOS_1983_12,h1603,Flandre
ENCPOS_1983_12,h1603,Allemagne
ENCPOS_1983_13,h1857,Brest
ENCPOS_1983_14,h2019,Pont-à-Mousson
ENCPOS_1983_16,h2074,XVIIIe
ENCPOS_1984_03,h1055,David
ENCPOS_1984_03,h1055,Aix-en-Provence
ENCPOS_1984_03,h1055,XVIIIe
ENCPOS_1984_05,h1365,monastère de la Trinité-Saint-Serge à
ENCPOS_1984_05,h1365,Zagorsk
ENCPOS_1984_07,h1600,Saint-Germain-des-Prés
ENCPOS_1984_08,h1637,Limoges
ENCPOS_1984_09,h1748,XIVe
ENCPOS_1984_10,h1941,Renaissance
ENCPOS_1984_11,h2046,France
ENCPOS_1984_12,h2100,Ouest parisien
ENCPOS_1984_12,h2100,Moyen
ENCPOS_1984_14,h2154,Mende
ENCPOS_1984_15,h2277,Tournon
ENCPOS_1984_16,h2902,Éditions Montaigne
ENCPOS_1984_18,h2997,Terres australes
ENCPOS_1985_02,h0256,diocèse de Sens
ENCPOS_1985_03,h0406,Églises de Gaules
ENCPOS_1985_04,h0626,collège de Navarre
ENCPOS_1985_05,h0684,État
ENCPOS_1985_06,h1419,Poitou
ENCPOS_1985_07,h1472,Paris
ENCPOS_1985_08,h1881,Paris
ENCPOS_1985_08,h1881,République conquérante
ENCPOS_1985_09,h1912,Sainctyon
ENCPOS_1985_10,h1843,Pise
ENCPOS_1985_11,h1950,Mercure de France
ENCPOS_1985_12,h2167,Rouen
ENCPOS_1985_14,h2344,XVIIIe
ENCPOS_1985_15,h2620,Toulouse
ENCPOS_1985_16,h2878,Guadeloupe
ENCPOS_1985_17,h0922,conservatoire de musique de
ENCPOS_1985_17,h0922,Paris
ENCPOS_1985_18,h2985,XVe siècle
ENCPOS_1986_01,h0024,Sion
ENCPOS_1986_01,h0024,Valais
ENCPOS_1986_03,h0566,Bouchardière de Jean de Courcy
ENCPOS_1986_04,h1081,Auvergne
ENCPOS_1986_05,h1083,Hôtel du roi
ENCPOS_1986_06,h1121,France
ENCPOS_1986_08,h1358,Saint-Domingue
ENCPOS_1986_08,h1358,XVIIIe
ENCPOS_1986_12,h1820,Paris
ENCPOS_1986_12,h1820,XVIIIe
ENCPOS_1986_13,h1821,De
ENCPOS_1986_15,h2336,collège Saint-Bernard de Paris
ENCPOS_1986_16,h2414,comté de Foix
ENCPOS_1986_17,h2506,la France
ENCPOS_1986_22,h2989,Notre-Dame de Paris
ENCPOS_1986_23,h3006,Empire ottoman
ENCPOS_1987_01,h0038,Toulouse
ENCPOS_1987_02,h0052,la France
ENCPOS_1987_03,h0068,XVIIIe
ENCPOS_1987_04,h0096,Melun
ENCPOS_1987_04,h0096,Poissy
ENCPOS_1987_04,h0096,Eysses
ENCPOS_1987_05,h0504,Uzès
ENCPOS_1987_05,h0504,Languedoc
ENCPOS_1987_05,h0504,XIIe
ENCPOS_1987_05,h0504,XVe siècle
ENCPOS_1987_06,h0697,duché de Bretagne
ENCPOS_1987_07,h0750,France
ENCPOS_1987_07,h0750,Moyen
ENCPOS_1987_07,h0750,Reims
ENCPOS_1987_07,h0750,Sens
ENCPOS_1987_08,h0907,Bourges
ENCPOS_1987_09,h1051,Paris
ENCPOS_1987_10,h1196,Levant
ENCPOS_1987_11,h1210,Tournehem
ENCPOS_1987_11,h1210,Arts
ENCPOS_1987_11,h1210,XVIIIe
ENCPOS_1987_12,h1235,Lyon
ENCPOS_1987_12,h1235,Philippines
ENCPOS_1987_12,h1235,1157–1308
ENCPOS_1987_14,h1755,Paris
ENCPOS_1987_14,h1755,Bibl
ENCPOS_1987_14,h1755,fr
ENCPOS_1987_15,h1764,Aragon
ENCPOS_1987_16,h1819,Anglais
ENCPOS_1987_17,h1864,Inde
ENCPOS_1987_19,h2335,la France
ENCPOS_1987_19,h2335,royaume de Tunis
ENCPOS_1987_21,h2779,abbaye Saint-Léger
ENCPOS_1987_21,h2779,Soissons
ENCPOS_1988_01,h0044,Sully
ENCPOS_1988_03,h0106,de France
ENCPOS_1988_03,h0106,Allemagne
ENCPOS_1988_04,h0236,diocèse de Toul
ENCPOS_1988_04,h0236,Lorraine
ENCPOS_1988_05,h0237,Paris
ENCPOS_1988_05,h0237,Petite Ceinture
ENCPOS_1988_06,h0792,États-Unis
ENCPOS_1988_08,h1197,Espagne
ENCPOS_1988_08,h1197,Inquisition
ENCPOS_1988_09,h1295,Beaujolais
ENCPOS_1988_09,h1295,Moyen
ENCPOS_1988_10,h1327,Limousin
ENCPOS_1988_11,h1665,Paris
ENCPOS_1988_11,h1665,XVIIIe
ENCPOS_1988_12,h1683,théâtre de la Gaîté
ENCPOS_1988_14,h2004,Strasbourg
ENCPOS_1988_14,h2004,XVe siècles
ENCPOS_1988_15,h2315,département de la Côte-d'Or
ENCPOS_1988_16,h2456,France
ENCPOS_1988_17,h2619,XVIIIe
ENCPOS_1988_18,h2668,Ille-et-Vilaine
ENCPOS_1988_20,h2836,Paris
ENCPOS_1988_21,h2838,La France
ENCPOS_1988_21,h2838,Italiens
ENCPOS_1988_22,h3031,Dauphiné
ENCPOS_1989_01,h0013,Toulouse
ENCPOS_1989_02,h0016,Uranie
ENCPOS_1989_02,h0016,Physicienne
ENCPOS_1989_03,h0135,Alger
ENCPOS_1989_03,h0135,République
ENCPOS_1989_04,h0353,du Cher
ENCPOS_1989_05,h0395,Lille
ENCPOS_1989_05,h0395,Valenciennes
ENCPOS_1989_05,h0395,Dunkerque
ENCPOS_1989_07,h0933,Paris
ENCPOS_1989_08,h1295,Beaujolais
ENCPOS_1989_08,h1295,Moyen
ENCPOS_1989_09,h1323,Montauban
ENCPOS_1989_10,h1377,Loire
ENCPOS_1989_10,h1377,Seine
ENCPOS_1989_11,h1429,Mutations
ENCPOS_1989_11,h1429,Avignon
ENCPOS_1989_12,h1648,Ribeaupierre
ENCPOS_1989_13,h1692,Paris
ENCPOS_1989_15,h1853,Chambre des comptes
ENCPOS_1989_16,h2003,Angleterre
ENCPOS_1989_16,h2003,Fachoda
ENCPOS_1989_18,h2214,abbé de Moissac
ENCPOS_1989_20,h2535,abbaye de Savigny
ENCPOS_1989_20,h2535,Avranches
ENCPOS_1989_21,h2667,côte de Seine
ENCPOS_1989_22,h2820,Valenciennes
ENCPOS_1989_22,h2820,XVe siècle
ENCPOS_1990_03,h0584,Paris
ENCPOS_1990_04,h0597,France
ENCPOS_1990_06,h0644,Haut-Quercy
ENCPOS_1990_06,h0644,XIIIe
ENCPOS_1990_07,h0924,Ozias
ENCPOS_1990_09,h1236,Paris
ENCPOS_1990_10,h2940,France
ENCPOS_1990_11,h1427,Glossaires
ENCPOS_1990_11,h1427,Moyen
ENCPOS_1990_11,h1427,Montpellier
ENCPOS_1990_12,h1706,de France
ENCPOS_1990_12,h1706,XVe siècle
ENCPOS_1990_13,h2011,Alençon
ENCPOS_1990_17,h2832,abbaye Saint-Amand
ENCPOS_1990_18,h2930,La France
ENCPOS_1990_18,h2930,Levant
ENCPOS_1991_01,h0095,de France
ENCPOS_1991_01,h0095,Paris
ENCPOS_1991_02,h0131,Montauban
ENCPOS_1991_04,h0428,Librairie
ENCPOS_1991_04,h0428,Toulouse
ENCPOS_1991_05,h0581,Normandie
ENCPOS_1991_06,h1000,abbaye de Saint-Quentin de Beauvais
ENCPOS_1991_06,h1000,XIe-XIIIe
ENCPOS_1991_07,h1116,diocèse de Carcassonne
ENCPOS_1991_10,h1300,maison Briansiaux
ENCPOS_1991_13,h1460,XIVe
ENCPOS_1991_14,h1554,Assistance
ENCPOS_1991_14,h1554,hôpital général de
ENCPOS_1991_15,h1627,de Lille
ENCPOS_1991_18,h2012,Chanoines
ENCPOS_1991_18,h2012,cathédrale de
ENCPOS_1991_19,h2484,Sainte-Chapelle de Bourges
ENCPOS_1991_19,h2484,XVe-XVIe
ENCPOS_1991_20,h2490,Abbaye-aux-Bois
ENCPOS_1991_20,h2490,Picardie
ENCPOS_1991_23,h2726,France
ENCPOS_1991_23,h2726,Paris
ENCPOS_1991_23,h2726,Saint-Germain-en-Laye
ENCPOS_1991_24,h2828,de Bourges
ENCPOS_1991_25,h2930,La France
ENCPOS_1991_25,h2930,Levant
ENCPOS_1992_01,h0088,Musée du Louvre
ENCPOS_1992_02,h0159,XVe siècle
ENCPOS_1992_03,h0181,Rouergue
ENCPOS_1992_03,h0181,Xe-XIe
ENCPOS_1992_06,h0734,théâtre du Vaudeville de 1848
ENCPOS_1992_07,h0934,Île-de-France
ENCPOS_1992_07,h0934,Haute-Normandie
ENCPOS_1992_07,h0934,Montfort-l
ENCPOS_1992_07,h0934,comtes d'Évreux
ENCPOS_1992_09,h1052,la France
ENCPOS_1992_10,h1086,Premier Empire
ENCPOS_1992_11,h1185,XVe siècle
ENCPOS_1992_12,h1555,de Saint-Denis
ENCPOS_1992_12,h1555,France
ENCPOS_1992_14,h1816,Paris
ENCPOS_1992_14,h1816,XVIe siècle
ENCPOS_1992_17,h2082,XIVe-XVe siècles
ENCPOS_1992_17,h2082,Lemozi
ENCPOS_1992_18,h2228,Tarn
ENCPOS_1992_20,h2639,la France
ENCPOS_1992_21,h2664,Noyon
ENCPOS_1992_22,h2693,Lille
ENCPOS_1992_23,h2864,France
ENCPOS_1993_02,h0302,XIVe
ENCPOS_1993_06,h0868,états du Dauphiné
ENCPOS_1993_07,h1147,Mannevilette
ENCPOS_1993_08,h1186,XIVe
ENCPOS_1993_10,h1540,Paris
ENCPOS_1993_11,h1564,abbaye de Saint-Denis-en-France
ENCPOS_1993_11,h1564,XVIIe
ENCPOS_1993_12,h1952,Defensorium
ENCPOS_1993_12,h1952,O.F.M.
ENCPOS_1993_13,h2462,Empire de Franconie
ENCPOS_1993_13,h2462,XVIIIe
ENCPOS_1993_16,h2595,Bellelay
ENCPOS_1993_18,h2673,Nouvelle Catalogne
ENCPOS_1993_18,h2673,Lérida
ENCPOS_1993_22,h3023,Bénédictines
ENCPOS_1993_22,h3023,Paris
ENCPOS_1993_24,h3095,Saint-Martin-des-Champs
ENCPOS_1993_24,h3095,Paris
ENCPOS_1994_01,h0180,Caderousse
ENCPOS_1994_02,h0226,abbaye de Chaalis
ENCPOS_1994_03,h0250,Lagarde
ENCPOS_1994_03,h0250,Toscane
ENCPOS_1994_04,h0452,comtesse de
ENCPOS_1994_04,h0452,Bar
ENCPOS_1994_05,h0551,Ardier
ENCPOS_1994_06,h0820,abbaye de Saint-Antoine-des-Champs
ENCPOS_1994_07,h0861,conservatoire de musique de Paris
ENCPOS_1994_08,h0942,France
ENCPOS_1994_09,h0975,du Doubs
ENCPOS_1994_10,h1059,Notre-Dame de Paris
ENCPOS_1994_11,h1399,Liste civile de Napoléon III
ENCPOS_1994_12,h1481,XIVe-XVe siècles
ENCPOS_1994_13,h1488,de Besançon
ENCPOS_1994_14,h1681,abbaye de Saint-Antoine
ENCPOS_1994_14,h1681,Vienne
ENCPOS_1994_14,h1681,Grenoble
ENCPOS_1994_14,h1681,XIVe-XVe siècles
ENCPOS_1994_15,h1889,cathédrale de Rouen
ENCPOS_1994_18,h2077,Noyon
ENCPOS_1994_18,h2077,XIe-XIIIe
ENCPOS_1994_20,h2497,Moyen
ENCPOS_1994_21,h2566,Tabard
ENCPOS_1994_21,h2566,Aubusson
ENCPOS_1994_23,h2646,duché d'Orléans
ENCPOS_1994_25,h2947,Normandie
ENCPOS_1994_26,h2995,Pays-Bas
ENCPOS_1994_26,h2995,Moyen
ENCPOS_1995_01,h0252,France
ENCPOS_1995_01,h0252,Sèvres
ENCPOS_1995_02,h0286,Canton de Poitiers
ENCPOS_1995_04,h0409,la France
ENCPOS_1995_04,h0409,Centre
ENCPOS_1995_05,h0451,La France
ENCPOS_1995_05,h0451,Allemagne
ENCPOS_1995_08,h0887,Rouergue
ENCPOS_1995_09,h0893,Coutances
ENCPOS_1995_10,h0929,Valenciennes
ENCPOS_1995_12,h1145,France
ENCPOS_1995_13,h1184,Sully-sur-Loire
ENCPOS_1995_13,h1184,Béthune
ENCPOS_1995_14,h1192,Bois de Vincennes
ENCPOS_1995_14,h1192,IXe
ENCPOS_1995_16,h1257,France
ENCPOS_1995_16,h1257,XVIIe
ENCPOS_1995_17,h1374,Premier Empire
ENCPOS_1995_20,h1597,Algérie
ENCPOS_1995_23,h1638,Porte de Paris
ENCPOS_1995_24,h1910,France
ENCPOS_1995_24,h1910,XVIIe siècle
ENCPOS_1995_25,h1975,Paris
ENCPOS_1995_26,h2142,Terrage
ENCPOS_1995_26,h2142,Hollande
ENCPOS_1995_27,h2417,État
ENCPOS_1995_28,h2470,diocèse de
ENCPOS_1995_28,h2470,Vannes
ENCPOS_1995_29,h2482,Mont-de-Piété
ENCPOS_1995_29,h2482,Paris
ENCPOS_1995_31,h2717,Nôtre
ENCPOS_1995_32,h2785,Châlons-sur-Marne
ENCPOS_1995_36,h3088,Troyes
ENCPOS_1995_36,h3088,Moyen
ENCPOS_1996_02,h0100,Libellus
ENCPOS_1996_02,h0100,Terre
ENCPOS_1996_03,h0274,Pacifique
ENCPOS_1996_04,h0299,Arles
ENCPOS_1996_05,h0503,Toulouse
ENCPOS_1996_05,h0503,Languedoc
ENCPOS_1996_06,h0541,Conciergerie
ENCPOS_1996_08,h0642,Moyen
ENCPOS_1996_10,h0746,Opéra de Paris
ENCPOS_1996_11,h0758,royaume de Sicile
ENCPOS_1996_11,h0758,Sanseverino
ENCPOS_1996_11,h0758,comtes de Tricarico
ENCPOS_1996_14,h0886,Rodez
ENCPOS_1996_17,h1351,Nay
ENCPOS_1996_17,h1351,Pau
ENCPOS_1996_18,h1433,Moyen
ENCPOS_1996_19,h1618,Rouen
ENCPOS_1996_19,h1618,latere
ENCPOS_1996_20,h1668,Paris
ENCPOS_1996_20,h1668,XVIIIe
ENCPOS_1996_21,h1792,Paris
ENCPOS_1996_21,h1792,XVIIIe
ENCPOS_1996_24,h1831,France
ENCPOS_1996_25,h1849,correspondance
ENCPOS_1996_28,h1292,Saint-Dominique
ENCPOS_1996_28,h1292,Brest
ENCPOS_1996_30,h2427,Saint-Sever
ENCPOS_1996_32,h2752,Conservatoire de musique de Paris
ENCPOS_1996_33,h0083,XVIIIe
ENCPOS_1996_34,h2810,Paris
ENCPOS_1996_34,h2810,Lyon
ENCPOS_1996_35,h2910,XIe-XIIIe
ENCPOS_1997_01,h0009,Lens
ENCPOS_1997_01,h0009,XIVe
ENCPOS_1997_01,h0009,XIVe siècles
ENCPOS_1997_03,h0093,anglomanie
ENCPOS_1997_03,h0093,France
ENCPOS_1997_05,h0166,abbaye de Saint-Maurice d
ENCPOS_1997_06,h0203,Levant
ENCPOS_1997_06,h0203,Chypre
ENCPOS_1997_07,h0244,XVe siècle
ENCPOS_1997_08,h0262,Trois-Fontaine
ENCPOS_1997_09,h0341,Paris
ENCPOS_1997_10,h0384,département de l'Arno
ENCPOS_1997_11,h0449,Nivernais
ENCPOS_1997_15,h0923,Basse-Auvergne
ENCPOS_1997_16,h1041,Victorine
ENCPOS_1997_17,h1043,Romuleon de Benvenuto da Imola
ENCPOS_1997_18,h2240,Paris
ENCPOS_1997_19,h1276,ciné-clubs
ENCPOS_1997_19,h1276,Paris
ENCPOS_1997_20,h1294,Auxerre
ENCPOS_1997_21,h1299,la France
ENCPOS_1997_21,h1299,Mitteleuropa
ENCPOS_1997_23,h1563,Paris
ENCPOS_1997_23,h1563,XIXe-XXe siècles
ENCPOS_1997_25,h1613,Lorgues
ENCPOS_1997_25,h1613,Var
ENCPOS_1997_27,h1807,Luxembourg
ENCPOS_1997_28,h1826,Maurepas
ENCPOS_1997_29,h1840,Bouthillier
ENCPOS_1997_31,h2087,canton de Fayence
ENCPOS_1997_31,h2087,Var
ENCPOS_1997_34,h2377,Pampelune
ENCPOS_1997_34,h2377,Navarre
ENCPOS_1997_38,h2773,de Saint-Denis
ENCPOS_1997_40,h2892,vallée de la
ENCPOS_1997_40,h2892,Amiens
ENCPOS_1997_40,h2892,Saint-Valery-sur-Somme
ENCPOS_1997_41,h2994,de France
ENCPOS_1997_41,h2994,Angleterre
ENCPOS_1998_01,h0118,Libye
ENCPOS_1998_02,h0123,La Favorite
ENCPOS_1998_02,h0123,Artémise
ENCPOS_1998_03,h0298,Paris
ENCPOS_1998_04,h0324,Rognes
ENCPOS_1998_04,h0324,XVe
ENCPOS_1998_07,h0384,Toscane
ENCPOS_1998_08,h0450,Kervélégan
ENCPOS_1998_10,h0671,de France
